"Bilateral Remittance Estimates for 2011 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Curaçao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"St. Vincent and the Grenadines","0.0","0.0","0.0","","","0.0","0.0347324423491955","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.377994269132614","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0469915941357613","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.374573647975922","","0.0","0.0","0.0","0.458982050418854","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0188173614442348","0.00130629539489746","0.0","","0.00335679552517831","0.0","0.256924718618393","0.0","0.0091128321364522","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0205996818840504","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0080542704090476","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.164679616689682","","0.0","0.0","0.0","0.0","0.0","0.0","0.00786231271922588","0.0","0.0","0.0","","0.0","0.0","0.6852006316185","0.0","0.00469110580161214","","","","0.0","0.0","","1.28086686134338","1.29875576496124","0.0","","0.0","0.0","0.0","","","0.00371373514644802","0.0","","5.057215987704689"
"Sudan","0.0","0.0","0.537072122097015","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","3.13027143478394","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.124621272087097","0.0","0.0","0.0","37.7410049438477","0.0","","","0.0","57.3123512268066","","0.0","0.0","1.64249396324158","","","0.0","0.0","1.68690645694733","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.9702110290527","0.0","0.0","0.0848250836133957","0.0","","0.0","0.0","0.0","0.0","1.76663935184479","0.0","0.185695990920067","","","0.0","","","0.0","0.0","0.0","1.88178336620331","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.516175150871277","0.0","","","0.0","0.0","","0.0","","0.0","0.0","1.02118134498596","0.0","","0.0","0.0","0.0","","0.0","0.0","0.215594485402107","419.204895019531","","0.0","0.191114291548729","0.554989218711853","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.780112981796265","0.415239602327347","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.13591849803925","0.0","0.0","0.0","","0.0","0.0","0.0","0.791574776172638","0.0","","","","0.525950849056244","0.0","","0.960629224777222","0.907857716083527","0.0","","0.0","0.0","0.0","","","3.02850794792175","0.0","","547.3136173486707"
"Suriname","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","20.5369052886963","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","24.3641777038574","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","34.8630523681641","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","6.03362798690796","0.71650505065918","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","19.8259181976318","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.783909976482391","0.0","","0.0","0.0","0.0","","","0.0","0.0","","107.12409657239914"
"Swaziland","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","2.58098745346069","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","12.507586479187","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","15.088573932647689"
"Sweden","2.83637261390686","0.568739533424377","3.70895314216614","","","0.000293931720079854","0.00574252009391785","2.43661618232727","1.56400835514069","","11.1448049545288","37.8374824523926","0.843801915645599","","","15.3927354812622","0.100322373211384","0.567659080028534","39.8250122070313","0.00936175230890512","0.0242756456136703","","0.00530583038926125","5.39511585235596","83.8015823364258","0.0760556906461716","17.7705497741699","","6.20476055145264","0.0132879503071308","0.236964330077171","0.3215152323246","0.170567348599434","","0.424832224845886","","","","","0.159085333347321","126.454582214355","21.3740882873535","","","","1.28219890594482","0.332538336515427","12.8283653259277","","","0.479112863540649","29.6107635498047","238.483917236328","0.242838859558105","0.0225231125950813","1.44956171512604","3.59042119979858","12.5824222564697","8.22177791595459","","","37.9230995178223","14.6402502059937","","0.0458304435014725","512.513732910156","84.3625183105469","","","6.04448223114014","0.494739294052124","202.088073730469","0.40078005194664","11.454984664917","","0.0393006019294262","","4.23399925231934","0.0732281059026718","0.081536129117012","0.118055030703545","0.24270798265934","1.4017778635025","0.342795372009277","79.8046646118164","2.90072679519653","95.4667053222656","7.39424276351929","60.9142379760742","32.1615676879883","1.69239473342896","","3.79142618179321","16.2214412689209","0.551906585693359","9.05695724487305","9.41832447052002","0.0462176688015461","4.6183180809021","","","53.0111083984375","","","0.611819803714752","0.1529560983181","9.9619722366333","284.471160888672","0.0660759508609772","1.78043568134308","","","9.66762542724609","5.11988019943237","0.0","3.60545063018799","","0.0129005396738648","1.01116359233856","0.0257294736802578","0.0898263901472092","0.040538065135479","","","0.315344214439392","3.13781595230103","","0.710895180702209","","0.774266302585602","0.0","15.9365282058716","0.085924357175827","","0.0803818181157112","1.47883105278015","12.1874294281006","","1.30969309806824","0.856046497821808","0.0227137356996536","30.8519954681396","","197.269378662109","0.0476684011518955","14.0768232345581","","0.706300914287567","0.00587749620899558","0.346823126077652","16.0387477874756","43.5463180541992","152.622985839844","5.37883138656616","","","23.5557956695557","7.48393249511719","0.337705612182617","0.0334876254200935","","0.00314601487480104","1.57766628265381","1.30152785778046","0.0","0.135081246495247","0.357128918170929","","","14.5855188369751","3.09002947807312","0.00170444953255355","","2.52668952941895","56.6277770996094","22.3130207061768","0.00409100577235222","0.0279230549931526","","0.013427653349936","0.720672190189362","0.000509277218952775","0.00818483345210552","0.0","25.1386833190918","50.9800033569336","0.895268559455872","0.567849099636078","128.493789672852","","0.657265186309814","0.0448236502707005","0.076214037835598","11.7243490219116","10.4797649383545","","","","8.62800312042236","4.03911161422729","","34.3380126953125","36.5232696533203","0.863417148590088","","0.0","0.176912635564804","55.8171539306641","","","0.368323057889938","0.159013837575912","","3261.03445142883"
"Switzerland","0.838830053806305","1.54468500614166","11.8369798660278","","","0.0024211120326072","0.0164301563054323","4.4505295753479","0.885991394519806","","14.2698793411255","328.277587890625","0.248017847537994","","","3.84955430030823","0.045083187520504","0.0804517269134521","298.202514648438","0.0239518228918314","0.198174566030502","","0.0265954677015543","2.68825507164001","77.1646728515625","0.0299272257834673","63.8108177185059","","4.27665519714355","0.0734447166323662","0.205474659800529","1.71249854564667","1.71741926670074","","1.64478647708893","","","","","0.0328731387853622","65.8769226074219","14.4555921554565","","","","2.39765357971191","0.984950721263886","51.4673843383789","","","0.236322060227394","64.6007232666016","23.1008720397949","0.167668968439102","0.0342613160610199","22.2743492126465","4.710289478302","23.72731590271","1.40599858760834","","","0.636865556240082","2.6713650226593","","0.163871273398399","11.9021034240723","1274.17065429688","","","0.401134639978409","0.510746002197266","880.182006835938","0.574227392673492","7.19124031066895","","0.0389451421797276","","3.27716636657715","0.215711250901222","0.135426104068756","0.114558801054955","2.4965078830719","1.73578834533691","0.0","76.3299331665039","0.108716897666454","62.8959274291992","9.76314163208008","6.25574445724487","1.39834988117218","1.82874262332916","","3.94000458717346","546.636169433594","1.23951530456543","15.0139379501343","2.23440790176392","0.0215633660554886","5.8353099822998","","","9.25599765777588","","","0.213713735342026","0.327842682600021","1.45776462554932","53.6019554138184","0.294074445962906","0.872585892677307","","","2.38918113708496","48.9777870178223","0.0","48.5996017456055","","0.0142051363363862","1.14461743831635","0.0754193365573883","0.308386772871017","0.0576779134571552","","","4.1430721282959","6.47259759902954","","0.573565483093262","","1.88020503520966","0.0","28.9477806091309","0.317485719919205","","0.202845498919487","3.22771430015564","37.5657348632813","","1.86521303653717","0.509607493877411","0.131764590740204","50.2055015563965","","8.48548889160156","0.0512088127434254","8.32534408569336","","0.936512529850006","0.0510036610066891","1.01341998577118","16.5751552581787","54.1517753601074","30.3643226623535","203.391189575195","","","11.9078092575073","4.21513366699219","1.42322766780853","0.0174981821328402","","0.0154290227219462","0.717508018016815","4.63537883758545","0.0","0.47366014122963","0.392844974994659","","","15.0750827789307","14.9338989257813","0.00754590192809701","","7.87215948104858","603.932373046875","81.1290893554688","0.00781688839197159","0.0596374087035656","","0.024958398193121","0.428249806165695","0.00173942127730697","0.0268734954297543","19.1486549377441","0.0","4.66292476654053","0.221473664045334","0.343892991542816","60.954776763916","","1.42035889625549","0.0173887349665165","0.0627159625291824","21.8355922698975","17.4918918609619","","","","1.52194130420685","2.53848505020142","","50.765983581543","55.3456993103027","0.382172167301178","","0.208687037229538","0.649396657943726","40.2472801208496","","","0.362515330314636","0.10747654736042","","5666.081132649567"
"Syrian Arab Republic","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Tajikistan","6.30357027053833","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","6.10988330841064","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","97.3774337768555","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","109.79088735580447"
"Tanzania","0.0","0.0","0.0","","","0.00096295028924942","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.38854593038559","0.0","","0.0","0.0","15.2754211425781","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","2.51952505111694","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","1.33749759197235","0.0","","","0.0","0.0","13.0975618362427","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.7997550964355","0.0","0.0","0.0","0.0","","0.0","2.13725280761719","0.0","0.0","0.0","0.0","89.4288482666016","","","0.0","","","0.0","0.0","0.0","0.0","0.706619381904602","0.0","","","0.0","0.0","0.0","0.0","","1.259117603302","0.0","0.0","0.0","0.0","","","1.14383220672607","0.0","","0.0","","0.0","0.0","0.0","12.4020128250122","","1.60514664649963","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","2.71645069122314","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","25.5660972595215","0.0","","0.0","0.0","0.0","0.0","1.52475845813751","0.0","","","0.0","0.0","0.0","","1.99698340892792","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0706448629498482","2.08994722366333","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","28.3946018218994","0.0","","4.90672826766968","7.61843252182007","0.0","","0.0","0.0","0.0","","","0.0","6.59518623352051","","285.58193008601665"
"Thailand","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","15.2343912124634","0.0","0.0","","","10.7805700302124","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","21.4878368377686","0.0","","0.0","","","","","0.0","2154.65869140625","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","5.65844917297363","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","39.5896110534668","","","0.0","0.0","28.1718730926514","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","98.9629821777344","3.39282989501953","0.0","0.0","0.0","","0.0","3.45034503936768","0.0","77.499382019043","0.0","0.0","0.0","","","16.1820125579834","","","0.0","15.1603088378906","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","2.3642315864563","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","112.57389831543","2.10704445838928","","8.67494583129883","0.0","0.0","0.0","","8.89860439300537","0.0","15.0680665969849","","0.0","0.0","0.0","0.0","12.646876335144","0.0","0.626497983932495","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","59.0052604675293","0.0","0.0","","0.0","0.0","0.0","0.0","4.31265830993652","21.4956073760986","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","14.647087097168","26.2944278717041","0.0","","0.0","0.0","56.43603515625","","","0.0","0.0","","2835.3805251121526"
"Timor-Leste","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.854610860347748","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.2445068359375","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.877236723899841","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","27.97635442018509"
"Togo","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","21.5404491424561","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","70.9020919799805","","","0.0","0.0","3.47384786605835","4.24048662185669","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","8.46598434448242","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.905733406543732","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","4.74626207351685","236.81135559082","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","1.02943933010101","0.0","","0.0","0.0","0.0","","","0.0","0.0","","352.11565035581566"
"Tonga","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.152353599667549","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0624558180570602","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15423047542572","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0410471111536026","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0414003506302834","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.4514873549342152"
"Trinidad and Tobago","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.949663817882538","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","6.79101228713989","","0.0","0.0","0.0","3.11861801147461","0.0","0.0","0.0","0.0","0.0","2.66250967979431","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.606626272201538","","5.37439632415771","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","2.94525933265686","6.45945501327515","0.0","","0.0","0.296743810176849","0.0","","","0.0","0.0","","29.204284548759457"
